id	bolum	en	tr
3296	Menu	Move lessons	Dersleri Taşıma
3297	Menu	Please make sure that you have input the registration name exactly as provided.	Hatalı Lisans Adı !
3298	Menu	Your license expires on %d/%d. Please contact your reseller for new registration code.	Lisans Süreniz ( %d/%d ) Ay Sonunda Bitecektir. Hizmet yenilemek için aşağıdaki linki kullanabilirsiniz. aSc Türkiye - www.ascturkiye.com / 0850 212 15 12
3299	Menu	Make active	Aktif Edin
3300	Menu	Deactivate	Devre Dışı Bırakın
3301	Menu	ID	ID
3302	Menu	Course group	Ders Grubu
3303	Menu	Modify current view	Geçerli Görünümü Güncelle
3304	Menu	Set default texts and colors	Varsayılan Yazı ve Renkleri Ayarla
3305	Menu	Subjects in columns	Sütunlarda Dersler
3306	Menu	Student's choices	Öğrencilerin Seçenekleri
3307	Menu	Please select a teacher. If you don't know the teacher yet, select option "Without teacher" at the bottom of the teacher's list. You can add the teacher any time later.	Lütfen Bir Öğretmen Seçiniz. Henüz Öğretmeni Bilmiyorsanız, Öğretmenin Listesinin Altındaki "Öğretmen Olmadan" Seçeneğini Seçin. Daha Sonra İstediğiniz Zaman Öğretmen Ekleyebilirsiniz
3308	Menu	Student's name	Öğrenci Adı
3309	Menu	Optional/Optimize	Opsiyonel/Optimize
3310	Menu	Alternative to	Alternatif İçin
3311	Menu	Disabled	Devre Dışı
3312	Menu	Days/Weeks/Terms	Günler/Haftalar/Şartlar
3313	Menu	Teacher's contract	Toplam Ders Saati
3314	Menu	Total teacher's lessons	Öğretmenin Toplam Dersi
3315	Menu	Overtime lessons	Fazla Mesai Dersleri
3316	Menu	Customize the software	Yazılımı Özelleştir
3317	Menu	Mo	Pa
3318	Menu	Tu	Sa
3319	Menu	We	Ça
3320	Menu	Th	Pe
3321	Menu	Fr	Cu
3322	Menu	Sa	Cu
3323	Menu	Su	Pa
3324	Menu	Period	Saat
3325	Menu	Expand/Colapse	Genişlet/Daralt
3326	Menu	Grouped constraints	Gruplandırılmış Kısıtlamalar
3327	Menu	Term	Dönem
3328	Menu	All periods	Tüm Periyotlar
3329	Menu	All students	Tüm Öğrenciler
3330	Menu	Outside lines	Dış Hatlar
3331	Menu	Inside lines	İç Hatlar
3332	Menu	Specify counts per page:	Sayfa Başına Sayıları Belirtin
3333	Menu	OK	Tamam
3334	Menu	Per height:	yüksekliğe Göre
3335	Menu	Per width:	genişliğe Göre
3336	Menu	Custom	Değer Belirterek
3338	Menu	For each subject	Her Ders İçin
3339	Menu	Summary timetable of students	Öğrencilerin Ders Programı Özeti
3340	Menu	Summary timetable of subjects	Derslerin Özet Programı
3341	Menu	Select your report:	Raporunuzu Seçin:
3342	Menu	Modify structure	Tablo Yapısını Değiştir
3343	Menu	Global settings	Genel Ayarlar
3344	Menu	Extra columns/rows	Ekstra Satır/Sütun
3345	Menu	Sizes/widths	Sayfa Yapısı
3346	Menu	Colors	Renkler
3347	Menu	Right to Left	Sağdan Sola
3348	Menu	Close preview	Ön İzlemeyi Kapat
3349	Menu	Previous page	Önceki Sayfa
3350	Menu	Next page	Sonraki Sayfa
3351	Menu	Print preview	Yazdır Önizleme
3352	Menu	Print one page for:	Sütunlar:
3353	Menu	Rows:	Satırlar:
3354	Menu	Set default layout	Standart Ayarları Uygula
3355	Menu	Cells:	Hücreler:
3356	Menu	Fit height to one page	Sayfa Yüksekliğinde Sığdır
3357	Menu	Hide empty rows	Boş Satırları Gizle
3358	Menu	Fit width to one page	Sayfa Genişliğinde Sığdır
3359	Menu	Hide empty columns	Boş Sütunları Gizle
3360	Menu	Print report properties	Rapor Özelliklerini Yazdır
3361	Menu	Extra rows	Fazladan Satır
3362	Menu	Extra columns	Fazladan Sütun
3363	Menu	Column header text:	Sütun Üst Bilgi Metni:
3364	Menu	Select a custom field:	Özel Alan Seçin:
3365	Menu	Row header text:	Satır Üst Bilgi Metni:
3366	Menu	Row	Satır
3367	Menu	Column	Sütun
3368	Menu	Empty	Boş
3369	Menu	Sum of lessons	Derslerin Toplamı
3370	Menu	Teachers who teach these lessons	Bu Dersleri Veren Öğretmenler
3371	Menu	Classrooms where these lessons are taught	Bu Dersliklerde Okutulan Dersler
3372	Menu	Add sections	Grup Ekle
3373	Menu	Hide subjects without seminars	Sadece Seçmeli Dersler
3374	Menu	Left	Kalan
3375	Menu	Distribution	Dağılım Şekli
3376	Menu	%d student(s) selected	%d Öğrenci(ler) Seçildi
3377	Menu	Create lessons(s) for subject:	Seçmeli Dersler İçin Grup Oluşturun:
3378	Menu	Assign	Atamak
3379	Menu	Clear	Temizle
3380	Menu	Assign to group	Bu Gruba Gönder
3381	Menu	%d students	%d Öğrenciler
3382	Menu	Clear group info	Grup Bilgilerini Temizle
3383	Menu	Change class to: %s	Sınıf Değiştirme: %s
3384	Menu	Assign to new class	Yeni Sınıfa Atayın
3385	Menu	Combine	Birleştir
3386	Menu	Remove students	Öğrencileri Sil
3387	Menu	Lock all picks	Grup ve Ders Yerleşimini Kilitle
3388	Menu	Unlock all picks	Grup ve Ders Yerleşim Kilidini Aç
3389	Menu	Are you sure to assign these subjects %s to these students: %s	Aşağıdaki Dersler %s Aşağıdaki Öğrencilere Atanacak: %s
3390	Menu	Add students	Öğrencileri Ekle
3391	Menu	Adding students Please choose how you would like to add students Note: you can also import students from MS Excel. See help link.	Öğrencileri Ekleme. Lütfen Öğrencileri Nasıl Eklemek İstiyorsanız Seçin. Not: Ayrıca, MS Excel'den Öğrencileri Ekleyebilirsiniz. Bağlantıdaki Yardıma Bakın
3392	Menu	Add one student Add only one students(and optionally his picks)	Bir Öğrenci Ekle Sadece Tek Bir Öğrenci (Ve İsteğe Bağlı Olarak Yapacağı Seçimleri) Ekleyin
3393	Menu	Add more students	Daha Fazla Öğrenci Ekle
3394	Menu	Do you really want to delete selected student(s)?	Seçilmiş Öğrencileri Silmek İstiyormusunuz ?
3395	Menu	Term %d	Dönem %d
3396	Menu	Show students that have subject %s AND %s	Dersi Olan Öğrencileri Göster %s VE %s
3397	Menu	T%d	T%d
3398	Menu	Please input Subjects first. You can input them in the main screen, or import them via Import button.	Lütfen önce dersleri gir. Ana menüden girebilirsin ya da Bilgi Al butonu ile veri alabilirsin.
3399	Menu	Please input classes(grades) first. You can input them in the main screen, or import them via Import button.	Lütfen önce sınıfları girin. Giriş menüsünden Bilgi Al ile hızlıca veri aktarabilirsin.
3400	Menu	Displaying %d rows.	Satırları %d Görüntüle
3401	Menu	%d students selected. Total: %d	%d Öğrenciler Seçildi. Toplam: %d
3402	Menu	Name of the new class	Yeni Sınıfın Adı
3403	Menu	Select the number of terms. Number higher then 1 is useful for schools that have different timetables part of year. You will then be able to specify for each lesson, in which term or terms it can take place.	Dönemlerin Sayısını Belirleyin. Bu Sayı Yıl İçinde Farklı Ders Planlama Program Özelliği Olan Okullar İçin Yararlıdır. Daha Sonra Öğretmen Girişlerinde Her Bir Ders İçin Hangi Dönem veya Dönemlerin Yer Alacağının Belirtilmeside Mümkün Olacaktır
3404	Menu	Select the number of weeks. This is useful for schools that have different timetable in even/odd week. The software can also decide in which week lesson will take place in case you allow the lesson to be in either week.	Hafta Sayısını Seçin. Bu Seçenek Tek/Çift Hafta, Uygulaması Gibi Farklı Bir Düzenlemesi Olan Okullar İçin Yararlıdır.Yazılım Sayesinde Ayrıca, Hangi Dersin Hangi Haftada Kaç Saat Olması Gerektiğine De Karar Verebilirsiniz
3405	Menu	Select the number of days. If you have teaching monday-friday, specify 5. If you have also education on Saturday choose 6. If you have two different days like DayA/DayB then leave 5 as days number, but create your new 'days' using the button combine.	Gün Sayısını Belirleyin. Eğer Pazartesi'den Cuma'ya Öğretim Varsa, 5 Olarak Seçin. Cumartesi Günü Ayrıca Eğitim Olacaksa 6'yı Seçin. Eğer Gün A/ Gün B Gibi Farklı İki Gün Varsa O Gün Sayısı Olarak 5 Bırakın, Ancak 'birleştirme' Düğmesini Kullanarak Yeni 'gün' Oluşturun
3406	Menu	Here you can rename individual days using button Edit or create new 'days' if you have for example lessons that have to be at the same period on Monday,Wednesday and Friday.	Burada 'Güncelle' Düğmesini Kullanarak Günleri Yeniden Adlandırabilir Ya Da Pazartesi, Çarşamba ve Cuma Günlerinin Aynı Periyotta Olmasını Sağlayabilirsiniz, Örneğin Dersler İçin Gerekli İse Yeni 'gün' Oluşturabilirsiniz
3407	Menu	Here you can rename individual terms using button Edit or create new parts of the school year if you have for example lessons that have to be in T1 AND T3 or lessons that have to be in T1 OR T3 Or T4:	Buradan düzenle düğmesini kullanarak bireysel dönemleri yeniden adlandırabilirsiniz. İsterseniz de okul dönemine yeni bölümler ekleyebilirsiniz.
3408	Menu	Here you can rename individual weeks.	Burada Bireysel Haftayı Yeniden Adlandırabilirsiniz
3409	Menu	Terms	Dönemler
3410	Menu	Weeks	Haftalar
3411	Menu	Days	Günler
3412	Menu	Please select at least 2 items to combine.	Birleştirmek İçin En Az 2 Unsur Seçin
3413	Menu	AND	VE
3414	Menu	OR	VE YA
3415	Menu	Whole year	Bütün Bir yıl
3416	Menu	Please select a type of the combination	Kombinasyon Türünü Seçiniz
3419	Menu	Are you sure you want to change the count of days from %s to %s?	Haftanın Gün Sayısını Değiştirmek İstediğinizden, Emin Misiniz?%s >> %s
3420	Menu	Are you sure you want to change the count of weeks from %s to %s?	Hafta Sayısını Değiştirmek İstediğinizden Emin Misiniz? %s >> %s
3421	Menu	Are you sure you want to change the count of terms from %s to %s?	Dönem Sayısını Değiştirmek İstediğinizden Emin Misiniz? %s >> %s
3422	Menu	You cannot delete the basic Days/Terms/Weeks. Please change the total number in combobox instead.	Temel Gün/Terim/Haftaları Silemezsiniz. Bunun Yerine Birleşik Kutuların Toplam Sayısını Değiştirin
3423	Menu	Are you sure you want to delete this time interval?	Bu Zaman aralığını silmek istediğinize emin misiniz ?
3424	Menu	Rename periods	Zamanları Yeniden Adlandır
3425	Menu	Rename days	Haftanın Günlerini Güncelle
3426	Menu	I want to create multi term or multi-week timetable that will be different in each week or term	Çok Dönemli veya Çok Haftalı Program
3427	Menu	Define terms	Dönemleri Tanımlayın
3428	Menu	Define weeks	Hafta Tanımlayın
3429	Menu	Your School	Program Bilgileri
3430	Menu	Add break that will be printed between lessons	Öğle Tatili/Mola Zamanları Belirle
3431	Menu	Please select the position of this break.	Pozisyonu Seçiniz.
3432	Menu	Please input name and short name	Lütfen Adını ve Kısa Adını Girin
3433	Menu	This break is before period nr %d:	Moladan Sonraki Ders No: %d
3434	Menu	You can only remove the breaks between the lessons, if you want to change the number of periods, close this dialog and change the number of periods in the corresponding combobox.	Sadece ders arasındaki teneffüsleri kaldırabilirsiniz. Eğer periyodları değiştirmek istiyorsanız, bu pencereyi kapatın ve ilgili penceredeki periyot sayılarını değiştirin.
3435	Menu	Name of the period:	Ders Saati Adı
3436	Menu	YR	YIL
3437	Menu	Break position:	Pozisyonu
3438	Menu	Break	Aralık
3439	Menu	Text for printouts:	Çıktılar İçin Metin Ekleyin (Mola ve Ara Zamanları İçin):
3440	Menu	Show conflicts for courses with students count less than (leave blank to show all courses):	Öğrencilerin Daha Az Olduğu Çakışan Dersleri Göster (Tüm Dersleri Göstermek İçin Boş Bırakın)
3441	Menu	Any term	Herhangi Bir Dönem
3442	Menu	Any	Herhangi
3443	Menu	Weeks separately	Haftalar Ayrı Ayrı
3444	Menu	Weeks merged	Birleştirilmiş Haftalar
3445	Menu	All days separately	Tüm Gün Ayrı Ayrı
3446	Menu	Modify current report	Geçerli Raporu Güncelle
3447	Menu	Collisions found	Çakışanlar Bulundu
3448	Menu	Remove collisions and place the card	Çakışanları Silin ve Kartı Yerleştirin
3449	Menu	Ignore conflicts and place the card	Çelişkileri Dikkate Alma Kartı Yerleştir.
3450	Menu	Print duties in individual timetables	Görevleri bireysel ders programında yazdır
3451	Menu	Min cards on one period	01) Bir Periyot İçinde, Seçilen Değerden Az Kart Olamaz.
3452	Menu	empty day is OK	Boş Günler Dikkate Alınmaz
3453	Menu	Min periods per day	05) **** Günlük Ders Sayısı Seçilen Değerden Az Olamaz.
3454	Menu	Max periods per day	06) ** Günlük Ders Sayısı Seçilen Değerden Fazla Olamaz.
3455	Menu	Max periods per week	08) Bir Haftada Seçilen Değerden Fazla Ders Olamaz.
3456	Menu	Min periods per week	07) Bir Haftada Seçilen Değerden Az Ders Olamaz.
3457	Menu	empty week is OK	Boş Haftalar Dikkate Alınmasın
3458	Menu	Max days per week	04) ** Haftalık Ders Günü Sayısı Seçilen Değerden Fazla Olamaz.
3459	Menu	Min days per week	03) ** Haftalık Ders Günü Sayısı Seçilen Değerden Az Olamaz.
3460	Menu	Max gaps per day	15) *** Günlük Boş Ders Sayısı Seçilen Değerden Fazla Olamaz.
3461	Menu	Max gaps per week	16) *** Haftalık Boş Ders Sayısı Seçilen Değerden Fazla Olamaz.
3462	Menu	Max free days between cards per week	13) Hafta İçindeki Kartlar Arasında Maksimum Serbestliğe Sahip Günler Seçilen Değerden Fazla Olamaz.
3463	Menu	Min periods+gaps per day	11) Günlük Zaman Harcaması (Boş ve Dolu Ders Toplamı) Seçilen Değerden Az Olamaz.
3464	Menu	Max periods+gaps per day	12) Günlük Zaman Harcaması (Boş ve Dolu Ders Toplamı) Seçilen Değerden Fazla Olamaz.
3465	Menu	Max days per week (including free days between cards)	Bir Haftada En Fazla Gün (Kartlar Arasında Serbest Günler Dahil)
3466	Menu	Min students assigned	En az atanmış öğrenciler
3467	Menu	Max students assigned	Atanmış En Fazla Öğrenci
3468	Menu	Forbidden position in Time-off	Zaman Tablosunda Kapalı Alana Ders Yerleştirilmiş
3469	Menu	Max question marked periods per week	Haftalık En Fazla Şartlı Periyotlar
3470	Menu	Max question marked periods per day	Günlük En Fazla Şartlı Periyot Sayısı
3471	Menu	Max consecutive days	17) * En Fazla Ardışık Ders Günü Seçilen Değerden Fazla Olamaz.
3472	Menu	Max consecutive periods	18) En Fazla Ardışık Ders Sayısı Seçilen Değerden Fazla Olamaz.
3473	Menu	Cards must follow	Kartlar Takip Etmelidir
3474	Menu	in specified order	Belirtilen Sırayla
3475	Menu	Cards can not follow	35) Seçilen Sınıfların Seçilen Dersleri A ve B Grubundaki Tablolarda Ardışık Yerleşemez.
3476	Menu	A must be first in a day	Gün İçinde İlk Olması Gerekir
3477	Menu	B must be last in a day	B bir gün içinde sonlanmalı.
3478	Menu	Max days with lesson on the same period	21) Hergün Aynı Saat İçin Haftalık Bazda Toplam Ders Seçilen Değerden Fazla Olamaz.
3479	Menu	Min gap length	31) *** Boş Ders Uzunluğu Seçilen Değerden Az Olamaz.
3480	Menu	Max gap length	32) *** Boş Ders Uzunluğu Seçilen Değerden Fazla Olamaz.
3481	Menu	Maximum number of transits between the buildings per week	Haftada Binalar Arasındaki Transit Sayısı Üst Sınırı
3482	Menu	Time for transfer between buildings	Binalar Arasındaki Transfer İçin Süre
3483	Menu	Must be on the same days	Aynı günde olmalı
3484	Menu	Must be on the same positions	37) Seçilen Sınıf veya Öğretmenlerin Dersleri Aynı Saatte Başlamalıdır.
3485	Menu	Can not be on the same period	33) * Seçilen İki Kayıt Aynı Saatte Olamaz.
3486	Menu	Can not be on the same day	34) * Seçilen İki Kayıt Aynı Gün Olamaz.
3487	Menu	Printout prefix	Yazdırma Ünvanı
3488	Menu	Position	Durum
3489	Menu	optimal	Optimum
3490	Menu	Class can not be upgraded to full class	Sınıf Tam Sınıfa Yükseltilemez
3491	Menu	Classroom capacity	Derslik Kapasitesi
3492	Menu	Capacity	Kapasite
3493	Menu	Student must have subject	Öğrencinin yerleşmeyen dersleri var
3494	Menu	Student should not have subject	Öğrenci Ders Almamalıdır.
3495	Menu	Student should have subject or alternative	Öğrenci Ders yada Alternatif Almalıdır.
3496	Menu	Lesson capacity	Bölüm Kapasitesi
3497	Menu	Card must be placed in the timetable	Kartın Ders Planlama Programına Yerleştirilmesi Gerekir
3498	Menu	Pending card	Beklemedeki Kart
3499	Menu	Card does not have a classroom assigned	Kart İçin Atanmış Bir Sınıf Yok
3500	Menu	Question marked positions	Şartlı Pozisyonlar
